customer_id,age,annual_income,credit_score,employment_status,loan_amount,loan_term_months,interest_rate,debt_to_income,state,application_date,default_flag
CUST_000277,47.0,39486.2,694.0, Employed ,15172.2,96,6.59,0.384,GA,2024-10-30,0
CUST_000278,35.0,115228.81,587.0,Self-Employed,17791.77,12,3.82,0.154,,2023-02-20,0
CUST_000279,46.0,41556.2,,Student,3591.1,36,8.0,0.086,OH,2020-12-29,0
CUST_000280,39.0,18630.48,661.0,EMPLOYED,6425.64,84,14.62,0.345, TX,2020-04-09,0
CUST_000281,46.0,21829.72,693.0,Student,18651.65,48,5.89,0.854,ZZ,2022-06-21,0
CUST_000282,54.0,8144.77,686.0,Part-time,12368.16,48,5.41,1.518, TX,2021-06-13,0
CUST_000283,68.0,40147.79,762.0,Unknown,21575.1,36,5.7,0.537,FL,2021-11-27,0
CUST_000284,26.0,34514.94,700.0,part-time,38581.42,24,14.28,1.118,IL,2024-05-08,0
CUST_000285,76.0,,534.0,Student,2901.3,96,12.04,,GA,2022-08-07,0
CUST_000286,18.0,14210.42,590.0,,1465.03,84,10.53,0.103,Unknown,2023-07-19,0
CUST_000287,42.0,,672.0,student,21975.84,36,12.83,,IL,2020-05-18,0
CUST_000288,53.0,20958.32,689.0,unemployed,29449.57,96,11.4,1.405,N/A,2020-07-23,0
CUST_000289,49.0,29647.55,517.0, Employed ,11931.56,12,8.15,0.402,,2022-02-04,0
CUST_000290,35.0,13243.17,550.0,Employed ,10014.52,96,7.06,0.756,florida,2020-09-14,0
CUST_000291,41.0,29061.96,,,18165.06,24,11.79,0.625,FL,2021-11-22,0
CUST_000292,37.0,36863.02,846.0,Student,16034.88,48,8.86,0.435,CA ,2022-06-12,0
CUST_000293,36.0,37760.73,484.0,Employed ,13473.59,36,5.57,0.357,NY,2022-10-06,0
CUST_000294,57.0,100578.68,675.0,N/A,34152.61,36,10.18,0.34,florida,2024-06-11,0
CUST_000295,50.0,35462.38,654.0,Employed ,3811.12,24,7.48,0.107,N/A,2021-11-10,0
CUST_000296,34.0,34792.43,751.0,PART-TIME,22864.39,48,12.05,0.657,CA ,2022-05-17,0
CUST_000297,58.0,90772.44,699.0,Employed ,27044.8,36,5.4,0.298,N/A,2021-08-04,0
CUST_000298,49.0,,732.0,Employed,46313.81,96,10.32,,Unknown,2020-02-09,0
CUST_000299,,13730.18,421.0,Unknown,58044.91,60,9.01,2.0,MI,2024-08-18,1
CUST_000300,54.0,15336.62,649.0,Unknown,14180.07,36,9.08,0.925,NC,2023-12-03,0
CUST_000301,32.0,15454.01,559.0,Employed,11370.51,84,9.39,0.736,FL,2021-08-19,0
CUST_000302,36.0,,561.0,,14019.9,36,7.89,,CA ,2022-08-29,0
CUST_000303,56.0,179624.29,527.0,,26378.64,12,10.1,0.147,,2023-04-06,1
CUST_000304,54.0,15402.06,672.0,unemployed,346.41,96,9.4,0.022,NC,2020-08-22,0
CUST_000305,,35124.89,,Unemployed,3826.7,2,8.87,0.109,PA,2023-05-14,0
CUST_000306,46.0,,,part-time,47646.93,84,12.36,,ZZ,2020-04-17,0
CUST_000307,64.0,31525.02,609.0,unemployed,4349.06,36,4.2,0.138,FL,2020-10-03,0
CUST_000308,36.0,19461.68,788.0,Student,5187.94,36,10.38,0.267,,2023-01-13,1
CUST_000309,53.0,52269.16,556.0,Part-time,56090.45,12,9.21,1.073, TX,2021-12-31,0
CUST_000310,41.0,10730.53,506.0,Employed ,6970.74,60,10.11,0.65,TEXAS,2023-12-29,0
CUST_000311,41.0,,671.0,EMPLOYED,6862.28,96,10.43,,NY,2021-05-11,0
CUST_000312,61.0,89096.14,581.0,unemployed,51463.97,48,10.61,0.578,california,2020-08-17,0
CUST_000313,,15093.82,703.0,Unemployed,9402.7,24,7.27,0.623,GA,2023-01-17,0
CUST_000314,57.0,102542.82,584.0,part-time,13622.08,36,6.41,0.133,ZZ,2020-07-17,0
CUST_000315,64.0,109792.64,592.0,PART-TIME,16438.14,48,10.01,0.15,CA ,2020-09-11,0
CUST_000316,45.0,111547.69,583.0,part-time,40541.91,36,13.22,0.363,florida,2020-05-18,0
CUST_000317,55.0,71332.44,576.0,Student,1614.91,12,7.84,0.023,GA,2020-09-23,0
CUST_000318,40.0,12046.52,649.0,N/A,6045.26,72,5.26,0.502,FL,2024-06-13,0
CUST_000319,49.0,10608.72,673.0,PART-TIME,17686.55,36,11.03,1.667,new york,2024-01-07,0
CUST_000320,,14827.9,576.0,self-employed,11404.89,84,5.83,0.769,GA,2022-11-14,0
CUST_000321,46.0,16951.27,532.0,Unknown,6522.38,48,9.5,0.385,NY,2021-01-26,0
CUST_000322,53.0,12834.79,699.0,Self-Employed,10540.53,72,5.29,0.821,NC,2022-03-04,0
CUST_000323,32.0,21012.87,688.0,Employed,67771.13,24,7.58,2.0,TX,2021-09-25,0
CUST_000324,76.0,67214.93,721.0,Employed,425.14,12,8.46,0.006,CA,2021-09-09,0
CUST_000325,29.0,,545.0,student,3179.32,60,7.55,,TX,2021-10-09,0
CUST_000326,26.0,46007.51,567.0,N/A,376.63,36,9.25,0.008,CA ,2023-05-14,0
CUST_000327,62.0,,,Employed,17998.34,96,9.52,,,2023-01-16,0
CUST_000328,56.0,34384.94,739.0, Employed ,260.43,24,6.87,0.008,CA ,2023-06-20,0
CUST_000329,54.0,46205.71,609.0,part-time,12103.31,48,6.74,0.262,,2021-01-28,0
CUST_000330,54.0,24869.67,554.0,unemployed,39207.76,72,12.54,1.576,california,2021-05-06,0
CUST_000331,44.0,79369.53,579.0,PART-TIME,2045.2,12,7.74,0.026,NY,2022-05-31,0
CUST_000332,31.0,12686.12,553.0,employed,9088.09,84,9.45,0.716,,2024-09-20,0
CUST_000333,46.0,,729.0,part-time,9496.24,24,4.11,,new york,2024-09-07,0
CUST_000334,34.0,17317.88,721.0,Student,8996.31,84,14.25,0.519,ZZ,2020-12-07,0
CUST_000335,59.0,52369.57,658.0,Part-time,25999.55,60,9.96,0.496,,2022-09-01,0
CUST_000336,42.0,13902.24,582.0,part-time,88.39,36,2.02,0.006,99,2024-09-09,1
CUST_000337,32.0,17436.77,561.0,EMPLOYED,30279.38,12,5.26,1.736,ZZ,2021-07-02,0
CUST_000338,40.0,50996.04,588.0,N/A,36532.15,96,-5.0,0.716,OH,2023-05-29,0
CUST_000339,51.0,18122.88,561.0,Part-time,11293.8,84,13.97,0.623,IL,2020-03-09,0
CUST_000340,36.0,71009.92,672.0,employed,43635.16,24,16.58,0.614,Unknown,2020-04-17,0
CUST_000341,32.0,69685.86,726.0,,9594.26,84,10.2,0.138,MI,2021-03-25,0
CUST_000342,48.0,23616.87,,Unknown,23730.7,48,12.01,1.005,IL,2021-12-26,0
CUST_000343,48.0,40219.02,561.0,Employed ,9847.43,48,12.5,0.245,TX,2024-08-11,0
CUST_000344,37.0,188616.95,590.0,student,771.56,72,4.98,0.004, TX,2023-01-02,1
CUST_000345,37.0,72959.44,594.0,,1742.26,72,8.27,0.024,OH,2021-04-08,0
CUST_000346,,53922.78,751.0,Unknown,11669.7,72,8.22,0.216, TX,2023-09-11,0
CUST_000347,23.0,125677.36,516.0,N/A,92296.52,60,12.92,0.734,OH,2022-03-28,1
CUST_000348,23.0,16798.83,649.0,unemployed,3909.52,72,15.21,0.233,TX,2022-07-22,1
CUST_000349,34.0,99177.54,562.0,Self-Employed,45187.06,36,15.59,0.456,NY,2024-02-19,1
CUST_000350,41.0,48266.29,630.0,Student,50363.69,60,10.1,1.043,GA,2021-10-09,0
CUST_000351,49.0,116507.33,719.0,Employed,10540.75,24,9.74,0.09,ZZ,2023-08-18,0
CUST_000352,67.0,,617.0,Retired,12391.45,72,7.08,,NC,2022-08-09,0
CUST_000353,57.0,110635.32,574.0,Self-Employed,13976.08,12,8.69,0.126,OH,2020-04-04,0
CUST_000354,42.0,9010.63,724.0,,29428.93,12,11.91,2.0,PA,2020-03-30,0
CUST_000355,44.0,26883.99,662.0,unemployed,2641.49,24,11.55,0.098,GA,2023-10-08,0
CUST_000356,29.0,45165.05,,Employed,7968.91,12,10.26,0.176,new york,2020-11-02,0
CUST_000357,44.0,61417.86,676.0,Employed ,3743.52,72,5.8,0.061,TX,2023-03-23,0
CUST_000358,40.0,,528.0,Retired,42142.69,24,14.7,,CA ,2024-03-15,0
CUST_000359,49.0,13405.8,780.0,retired,1462.56,72,10.01,0.109,99,2021-03-31,1
CUST_000360,32.0,15261.85,,Unemployed,27543.06,96,9.14,1.805,FL,2023-01-04,0
CUST_000361,52.0,17179.49,734.0,Employed,11587.13,60,11.38,0.674,Unknown,2024-09-29,0
CUST_000362,67.0,19922.63,614.0,student,25077.56,36,6.46,1.259,Unknown,2022-11-07,0
CUST_000363,43.0,41430.98,706.0,retired,44126.46,48,6.15,1.065,Unknown,2021-08-18,0
CUST_000364,51.0,118302.65,751.0,Unemployed,8300.08,48,7.32,0.07,florida,2023-12-13,0
CUST_000365,55.0,26897.22,738.0,N/A,5149.56,84,5.27,0.191,CA ,2021-03-04,1
CUST_000366,38.0,125072.19,660.0,part-time,21008.94,48,8.87,0.168,TEXAS,2023-04-05,0
CUST_000367,48.0,,616.0,,120037.02,12,1.99,,MI,2022-04-25,0
CUST_000368,45.0,30597.17,509.0,PART-TIME,26150.29,60,6.97,0.855,MI,2024-02-12,0
CUST_000369,46.0,83797.42,526.0,,31755.72,84,2.2,0.379,OH,2022-03-08,0
CUST_000370,33.0,32051.58,761.0,Self-Employed,-19877.33,60,7.68,0.0,N/A,2023-08-09,0
CUST_000371,45.0,19425.98,567.0,unemployed,9183.12,96,7.82,0.473,GA,2021-07-09,0
CUST_000372,52.0,,730.0, Employed ,21263.61,48,12.25,,N/A,2024-07-02,1
CUST_000373,66.0,,741.0,Retired,2751.94,84,9.42,,CA ,2024-12-20,0
CUST_000374,59.0,152188.04,695.0,self-employed,13420.59,72,6.01,0.088,OH,2021-08-15,1
CUST_000375,77.0,27339.48,689.0,part-time,17022.15,60,7.26,0.623,99,2021-02-12,0
CUST_000376,33.0,12517.3,, Employed ,47449.42,24,13.08,2.0,,2022-08-20,1
CUST_000377,58.0,19622.81,515.0,EMPLOYED,50444.53,48,5.01,2.0,CA,2024-04-22,1
CUST_000378,47.0,21235.64,584.0,N/A,1240.16,48,15.34,0.058,MI,2020-08-30,0
CUST_000379,77.0,33640.35,815.0,EMPLOYED,19986.99,96,9.85,0.594,florida,2023-03-13,0
CUST_000380,32.0,19236.94,787.0,N/A,31831.05,36,4.35,1.655,new york,2020-11-10,0
CUST_000381,32.0,13328.36,653.0,Part-time,15376.75,48,5.18,1.154,GA,2022-07-26,1
CUST_000382,36.0,28047.22,779.0,PART-TIME,2011.22,12,11.16,0.072,OH,2024-12-01,0
CUST_000383,18.0,39072.75,556.0,Student,5298.31,72,10.86,0.136,,2022-09-24,0
CUST_000384,37.0,50481.39,613.0,Unknown,7527.18,24,9.88,0.149,CA,2022-06-19,0
CUST_000385,33.0,35830.16,808.0,Self-Employed,21741.55,60,8.87,0.607,florida,2020-11-16,0
CUST_000386,47.0,108331.82,,retired,1356.55,72,8.17,0.013,CA,2023-07-28,0
CUST_000387,50.0,38144.41,727.0,,15953.28,12,6.01,0.418,,2021-08-31,1
CUST_000388,73.0,6330.26,491.0,N/A,2306.75,24,9.74,0.364,CA ,2021-01-21,0
CUST_000389,59.0,44374.26,784.0,Self-Employed,10054.5,72,13.68,0.227,,2021-05-20,0
CUST_000390,36.0,36531.19,,Unemployed,11087.06,72,8.4,0.303,NC,2022-02-13,0
CUST_000391,31.0,65394.33,722.0,employed,12023.68,36,9.34,0.184,california,2022-12-28,0
CUST_000392,52.0,14831.31,659.0,unemployed,-24817.53,96,11.78,0.0,,2023-08-09,0
CUST_000393,25.0,84894.02,750.0,N/A,1693.66,96,6.83,0.02,Unknown,2024-02-20,0
CUST_000394,72.0,44960.5,654.0,PART-TIME,6246.12,48,9.82,0.139,FL,2022-06-12,0
CUST_000395,62.0,40476.73,850.0,Employed ,20495.89,60,11.06,0.506,ZZ,2022-12-07,0
CUST_000396,37.0,76939.7,746.0,Student,57493.51,72,6.15,0.747,GA,2021-08-26,0
CUST_000397,19.0,91826.4,524.0,Unknown,19393.7,48,4.34,0.211, TX,2022-01-18,0
CUST_000398,65.0,84934.43,482.0,student,42974.31,12,7.78,0.506,CA,2022-09-11,0
CUST_000399,43.0,5561.61,483.0,Self-Employed,69095.71,48,11.24,2.0,Unknown,2020-03-19,1
CUST_000400,63.0,11638.0,709.0,PART-TIME,43066.81,24,3.8,2.0,TX,2020-09-07,0
CUST_000401,,25544.52,,,71659.33,96,9.27,2.0,PA,2023-01-23,1
CUST_000402,36.0,14029.61,388.0,Unknown,30015.39,48,7.91,2.0,IL,2021-11-05,1
CUST_000403,45.0,20821.7,772.0,,43635.05,48,7.78,2.0,99,2023-02-13,0
CUST_000404,45.0,34857.45,685.0,self-employed,13523.9,36,9.46,0.388,TEXAS,2021-06-08,0
CUST_000405,,24934.2,811.0,Employed,8475.81,84,3.07,0.34,Unknown,2022-11-08,0
CUST_000406,54.0,35622.76,553.0,Unemployed,162956.08,48,12.31,2.0,california,2024-06-01,0
CUST_000407,28.0,107771.45,679.0,,2057.49,36,5.65,0.019,,2022-07-24,0
CUST_000408,42.0,150930.07,678.0,Self-Employed,63496.53,84,9.66,0.421,florida,2022-05-01,0
CUST_000409,46.0,48954.49,572.0,N/A,11273.08,12,10.75,13.088,,2021-01-06,0
CUST_000410,52.0,105662.11,523.0,,452.75,96,13.18,0.004,GA,2020-05-01,0
CUST_000411,55.0,26393.98,743.0,Unemployed,32492.7,84,8.39,1.231,OH,2024-11-20,0
CUST_000412,28.0,22030.31,672.0,self-employed,11747.54,36,3.82,0.533,NY,2023-10-13,0
CUST_000413,21.0,34198.35,689.0,Unemployed,32057.8,96,3.41,0.937,NC,2023-02-13,0
CUST_000414,64.0,28284.64,,Employed,917.04,36,12.58,0.032,florida,2024-10-14,0
CUST_000415,49.0,,646.0,Unknown,73106.19,84,6.71,,california,2021-10-16,0
CUST_000416,33.0,36737.7,681.0, Employed ,22236.26,84,7.29,0.605,GA,2024-05-16,0
CUST_000417,68.0,121466.0,685.0,Employed ,983.72,12,4.89,0.008,99,2022-01-02,0
CUST_000418,46.0,39961.36,687.0,student,93.15,36,7.27,18.169,N/A,2022-09-13,0
CUST_000419,62.0,,509.0,self-employed,18028.12,84,14.08,,california,2021-02-14,1
CUST_000420,46.0,24876.83,648.0,retired,75014.5,48,8.6,2.0,Unknown,2023-12-26,0
CUST_000421,75.0,22578.39,765.0,self-employed,14846.73,84,5.91,0.658,OH,2021-11-11,0
CUST_000422,71.0,65178.03,637.0,Unemployed,8735.85,12,11.86,0.134,florida,2023-08-13,0
CUST_000423,41.0,33385.51,602.0,employed,55913.36,96,0.52,1.675,new york,2023-11-01,0
CUST_000424,59.0,39919.36,,Retired,82645.43,12,8.47,2.0,IL,2023-12-15,0
CUST_000425,54.0,50753.78,651.0,Self-Employed,30694.48,96,7.36,0.605,PA,2022-07-31,0
CUST_000426,65.0,55901.24,587.0,PART-TIME,25310.92,36,7.62,0.453,GA,2023-10-07,1
CUST_000427,30.0,,563.0,EMPLOYED,41.32,36,3.9,,california,2022-12-19,1
CUST_000428,55.0,47513.4,644.0,part-time,7528.3,24,8.03,0.158,OH,2022-01-09,0
CUST_000429,,16856.7,583.0, Employed ,51852.4,12,7.22,2.0,NY,2020-10-17,0
CUST_000430,18.0,24611.03,740.0,Employed ,9181.62,60,5.44,0.373,TX,2021-02-06,0
CUST_000431,27.0,24591.34,573.0,self-employed,8146.72,48,7.21,0.331,GA,2021-09-08,0
CUST_000432,18.0,,677.0,Retired,15408.37,72,2.3,,california,2020-04-01,0
CUST_000433,40.0,83312.15,,EMPLOYED,11876.41,72,15.46,0.143,PA,2022-10-27,1
CUST_000434,55.0,32249.46,713.0,Employed ,39151.26,36,0.1,1.214,99,2022-05-01,1
CUST_000435,67.0,41889.87,806.0,Student,1704.54,84,8.03,0.041,CA ,2022-07-30,0
CUST_000436,46.0,47447.94,514.0,Employed ,21502.76,72,7.97,0.453,,2024-09-08,1
CUST_000437,69.0,,710.0,self-employed,23893.01,12,6.68,,TX,2023-02-01,0
CUST_000438,24.0,46536.78,712.0,retired,42424.07,96,7.74,0.912,,2020-04-23,0
CUST_000439,19.0,249295.46,541.0,N/A,10749.7,12,10.53,0.043,IL,2023-12-02,0
CUST_000440,44.0,62388.01,676.0,Employed ,6991.3,84,4.48,0.112,Unknown,2022-05-10,0
CUST_000441,50.0,17387.06,608.0,PART-TIME,19700.0,96,2.82,1.133,new york,2020-09-26,1
CUST_000442,44.0,46775.61,790.0,retired,25814.23,48,6.79,0.552, TX,2022-09-21,0
CUST_000443,,39521.19,593.0,PART-TIME,3750.2,12,0.1,0.095,IL,2023-10-31,0
CUST_000444,43.0,11954.83,628.0,Employed ,3443.39,60,5.7,0.288,ZZ,2022-01-11,1
CUST_000445,,5392.02,611.0,Unknown,6119.72,24,6.77,1.135,N/A,2024-05-07,0
CUST_000446,55.0,40674.84,566.0,EMPLOYED,5698.18,84,8.79,0.14,PA,2022-08-22,1
CUST_000447,50.0,29027.11,495.0,EMPLOYED,27778.28,48,12.63,0.957,OH,2023-11-25,1
CUST_000448,30.0,14485.05,566.0,Employed,15130.37,60,9.45,1.044,99,2023-01-30,0
CUST_000449,37.0,23559.97,664.0,Part-time,15872.21,12,9.6,0.674,TX,2022-04-23,0
CUST_000450,29.0,29511.59,678.0,unemployed,296.23,84,6.18,0.01,IL,2020-05-06,0
CUST_000451,44.0,22780.73,,retired,103197.3,12,6.55,2.0,Unknown,2021-01-22,1
CUST_000452,59.0,45131.69,754.0,part-time,35414.46,96,6.62,0.785,CA,2022-04-24,1
CUST_000453,30.0,41787.54,690.0,PART-TIME,11727.67,36,8.09,0.281,N/A,2022-02-13,1
CUST_000454,52.0,68802.46,729.0,Part-time,1384.48,48,7.08,0.02,NC,2020-06-28,0
CUST_000455,37.0,91647.4,702.0,Unemployed,23702.23,24,9.53,0.259,N/A,2022-06-13,0
CUST_000456,33.0,60800.18,539.0,Unemployed,15316.34,36,10.48,0.252,,2024-05-07,1
CUST_000457,43.0,21044.72,688.0,unemployed,22635.46,72,12.59,1.076,IL,2022-01-17,0
CUST_000458,29.0,41550.81,651.0,Unemployed,22637.85,12,9.38,0.545,99,2023-10-12,0
CUST_000459,36.0,,593.0,student,3362.09,24,9.53,,GA,2020-04-17,0
CUST_000460,27.0,,651.0,,7974.06,48,12.21,,99,2022-03-11,0
CUST_000461,74.0,4759.64,,,358.39,60,10.81,0.075,OH,2024-09-13,0
CUST_000462,45.0,27388.48,629.0, Employed ,80641.85,24,7.35,2.0,PA,2022-01-27,0
CUST_000463,34.0,23664.31,749.0,Employed,32845.99,36,5.16,1.388,,2022-06-11,0
CUST_000464,48.0,63124.05,684.0,PART-TIME,52847.65,60,6.97,0.837,GA,2024-12-11,1
CUST_000465,43.0,,737.0,employed,902.68,60,5.85,,N/A,2024-11-25,0
CUST_000466,41.0,41638.01,775.0,,13876.83,24,8.88,0.333,IL,2022-07-03,0
CUST_000467,54.0,26829.52,610.0,unemployed,27521.63,84,10.06,1.026,TEXAS,2024-12-21,1
CUST_000468,56.0,25846.51,605.0,part-time,2189.71,96,7.2,0.085,99,2021-10-19,0
CUST_000469,37.0,19632.44,765.0,unemployed,30019.47,84,7.33,1.529,,2021-12-22,0
CUST_000470,36.0,46176.61,573.0,Unknown,20854.22,72,0.1,0.452,CA,2024-11-07,0
CUST_000471,40.0,31926.27,,Unemployed,83934.59,24,6.68,18.697,NC,2020-03-01,1
CUST_000472,18.0,16882.55,,N/A,3036.6,36,18.54,0.18,CA,2020-08-10,0
CUST_000473,22.0,40355.86,550.0,student,19846.02,24,12.09,0.492,TEXAS,2021-05-13,0
CUST_000474,65.0,46401.19,699.0,Retired,58800.03,48,12.76,1.267,new york,2024-10-26,0
CUST_000475,69.0,123277.26,623.0,Self-Employed,27225.75,84,10.06,0.221,GA,2022-03-23,0
CUST_000476,41.0,22812.69,557.0,Part-time,8193.92,60,11.47,0.359,TEXAS,2020-04-22,1
CUST_000477,53.0,26631.74,742.0,part-time,2539.65,60,7.4,0.095,florida,2024-01-14,1
CUST_000478,49.0,,517.0,Unknown,66355.42,36,5.9,,,2021-05-29,0
CUST_000479,85.0,,635.0,part-time,1492.4,24,13.26,,MI,2020-03-01,0
CUST_000480,61.0,15548.01,739.0,,73912.81,96,5.01,2.0,california,2024-01-13,0
CUST_000481,43.0,87836.74,741.0,Unknown,7234.09,72,10.07,0.082,MI,2022-12-10,0
CUST_000482,30.0,,692.0,self-employed,39366.75,24,14.2,,NC,2021-05-30,0
CUST_000483,20.0,15345.87,561.0,Employed ,16162.71,96,11.59,1.053,TX,2024-11-07,1
CUST_000484,48.0,,666.0,Retired,48743.03,96,7.68,,NC,2023-04-27,0
CUST_000485,33.0,,685.0,PART-TIME,11124.09,60,12.59,,new york,2024-09-30,0
CUST_000486,23.0,102603.88,605.0, Employed ,37916.28,96,9.19,0.37, TX,2024-06-14,0
CUST_000487,35.0,22288.87,687.0,retired,5446.28,60,8.07,0.244,,2023-07-01,0
CUST_000488,28.0,,502.0,Student,12574.98,36,10.87,,ZZ,2024-04-29,0
CUST_000489,70.0,123821.42,474.0,,37455.37,84,5.68,0.302,OH,2022-05-16,0
CUST_000490,58.0,,585.0,EMPLOYED,2519.47,24,3.89,,,2023-12-25,0
CUST_000491,44.0,11403.54,719.0,Employed,26085.76,12,7.75,2.0,NC,2020-09-22,0
CUST_000492,67.0,8392.7,736.0,unemployed,11484.96,84,6.41,1.368,GA,2020-09-13,1
CUST_000493,46.0,39156.11,522.0,employed,14398.65,24,3.84,0.368,new york,2022-07-29,0
CUST_000494,32.0,228904.35,796.0,Retired,17303.97,36,8.6,0.076,Unknown,2020-02-25,0
CUST_000495,,,658.0,Unknown,6449.89,60,6.77,,NY,2022-04-20,0
CUST_000496,53.0,49088.31,495.0,unemployed,2026.75,60,5.45,0.041,IL,2020-05-07,0
CUST_000497,29.0,68057.28,680.0,self-employed,376.71,12,8.45,0.006,,2023-01-17,0
CUST_000498,42.0,72287.48,777.0,Self-Employed,11274.76,12,5.47,0.156,OH,2020-04-07,0
CUST_000499,31.0,9813.92,601.0,PART-TIME,6263.3,36,12.21,0.638,IL,2023-12-30,0
CUST_000500,24.0,42879.48,747.0,EMPLOYED,20044.06,24,14.19,0.467,FL,2023-08-24,1
CUST_000501,58.0,103846.04,794.0,part-time,25171.25,60,10.75,0.242,N/A,2021-01-15,0
CUST_000502,73.0,193512.09,654.0,EMPLOYED,14013.3,72,7.13,0.072,,2021-01-15,0
CUST_000503,24.0,54429.14,575.0,Student,19297.09,48,9.81,0.355,NY,2022-06-11,0
CUST_000504,53.0,,767.0,Unknown,16453.55,48,6.36,,NY,2020-02-25,0
CUST_000505,35.0,57350.78,766.0,N/A,91.77,48,10.63,0.002,NC,2021-08-02,0
CUST_000506,,56601.26,524.0,Self-Employed,36865.51,60,10.81,0.651,GA,2020-12-24,0
CUST_000507,36.0,72789.39,639.0,Retired,1228.2,84,11.02,0.017,IL,2024-06-14,0
CUST_000508,32.0,,722.0,EMPLOYED,10564.2,60,7.32,,TEXAS,2023-02-01,0
CUST_000509,45.0,160842.61,727.0,Part-time,2353.58,84,10.76,0.015,FL,2023-06-13,0
CUST_000510,32.0,42283.37,621.0,Unemployed,21712.77,96,10.07,0.513,,2024-12-17,1
CUST_000511,,38081.6,554.0,N/A,7878.27,48,9.34,0.207, TX,2020-03-03,0
CUST_000512,44.0,29443.78,807.0,Self-Employed,1476.21,12,8.79,0.05,california,2024-10-28,0
CUST_000513,41.0,39259.16,658.0,EMPLOYED,928.27,48,5.07,0.024,new york,2024-12-29,0
CUST_000514,31.0,,632.0,Unknown,5413.66,12,9.83,,NC,2022-04-07,0
CUST_000515,36.0,40049.62,591.0,Student,22008.16,36,7.6,0.55,N/A,2023-11-16,1
CUST_000516,56.0,67922.54,629.0,employed,25332.68,72,4.39,0.373,NY,2020-12-25,1
CUST_000517,,6920.09,492.0,unemployed,2749.19,48,6.24,0.397,CA,2023-07-03,0
CUST_000518,30.0,32568.26,749.0,retired,2995.82,72,9.88,0.092,Unknown,2020-04-28,0
CUST_000519,46.0,54944.54,622.0,Unemployed,17990.0,48,6.96,0.327,new york,2020-02-19,0
CUST_000520,56.0,45497.99,439.0,N/A,63055.37,12,6.67,1.386,GA,2023-09-29,0
CUST_000521,19.0,13107.16,,EMPLOYED,16099.95,12,1.85,1.228,N/A,2020-10-09,0
CUST_000522,53.0,55502.88,745.0,part-time,24878.0,72,11.99,0.448,GA,2023-10-21,0
CUST_000523,35.0,37780.11,635.0,,17132.91,84,4.97,0.453,california,2024-11-26,0
CUST_000524,53.0,66939.63,571.0,employed,2214.96,96,8.69,0.033,ZZ,2023-09-08,0
CUST_000525,33.0,57589.84,663.0,self-employed,58548.02,12,7.0,1.017,IL,2022-09-18,0
CUST_000526,18.0,47084.88,620.0, Employed ,1494.15,36,9.35,0.032,,2024-04-26,0
CUST_000527,20.0,36418.55,661.0,Retired,28531.51,48,9.3,0.783,TX,2020-02-28,0
CUST_000528,45.0,45656.22,681.0,Unemployed,77602.96,72,7.84,1.7,GA,2021-01-03,0
CUST_000529,48.0,45729.8,568.0,PART-TIME,7683.78,12,9.39,0.168,FL,2020-11-04,1
CUST_000530,31.0,105025.68,592.0,Employed,3765.91,72,8.56,14.565,TEXAS,2022-01-30,0
CUST_000531,54.0,397226.95,576.0,student,16702.25,72,4.11,0.042,TX,2021-01-23,0
CUST_000532,20.0,15378.37,579.0,Retired,31701.4,36,12.36,2.0,florida,2022-12-15,0
CUST_000533,44.0,4356.88,587.0,retired,59705.76,84,13.36,2.0,florida,2020-07-15,1
CUST_000534,,23807.87,620.0,N/A,23662.12,36,5.68,0.994,MI,2021-12-30,0
CUST_000535,35.0,17104.33,589.0,student,8185.64,84,3.55,0.479,NY,2021-01-09,1
CUST_000536,45.0,,665.0,Part-time,13638.06,60,12.51,, TX,2021-11-21,0
CUST_000537,32.0,119813.93,618.0,,28642.63,12,5.07,0.239,CA,2024-06-11,0
CUST_000538,39.0,,579.0,Unemployed,31017.01,12,12.64,,GA,2021-05-08,0
CUST_000539,60.0,28248.39,457.0,Employed ,1547.07,84,12.23,0.055, TX,2021-10-22,1
CUST_000540,36.0,65242.1,559.0,part-time,19024.87,72,7.99,0.292, TX,2024-01-31,0
CUST_000541,57.0,,613.0,Unemployed,68450.5,12,7.94,,Unknown,2020-09-21,0
CUST_000542,28.0,61843.94,745.0,part-time,30766.24,84,5.32,0.497,TX,2023-11-23,0
CUST_000543,52.0,56454.13,643.0, Employed ,146.99,60,8.71,0.003,TEXAS,2023-06-19,0
CUST_000544,66.0,33123.26,498.0,Unknown,5096.34,12,10.07,0.154,MI,2020-01-03,1
CUST_000545,18.0,13701.82,659.0,Employed ,11776.06,96,9.66,0.859,PA,2021-12-31,1
CUST_000546,,87313.28,604.0,student,24501.85,12,10.46,0.281,california,2021-01-22,0
CUST_000547,53.0,140867.11,707.0,Unknown,16204.71,36,11.89,0.115,N/A,2022-11-07,0
CUST_000548,41.0,12062.79,503.0,Retired,1609.63,12,8.35,0.133,MI,2023-08-17,0
CUST_000549,50.0,67023.77,771.0,Part-time,26808.73,48,17.53,0.4, TX,2023-03-28,1
CUST_000550,35.0,19117.43,694.0,self-employed,36491.48,24,9.94,1.909,CA ,2021-03-19,0
CUST_000551,46.0,52746.77,629.0,employed,4607.34,12,9.77,0.087,NY,2022-03-22,0
CUST_000552,42.0,,495.0,student,1396.08,36,9.75,,MI,2023-07-29,0
CUST_000553,62.0,67815.96,503.0,Unknown,31304.36,84,9.8,0.462,ZZ,2020-12-06,1
